~~485|	|6546|	|\\utilprdedm001\EDM001PR063|	|2|	|0|	|3
~~486|	|6561|	||	|2|	|0|	|3
~~487|	|6696|	||	|2|	|0|	|3
~~488|	|6550|	||	|2|	|0|	|3
~~489|	|6630|	|\\utilprdedm001\EDM001PR105|	|2|	|0|	|3
~~490|	|6700|	||	|2|	|0|	|3
~~491|	|6665|	||	|2|	|0|	|3
~~492|	|6537|	||	|2|	|0|	|3
~~493|	|6609|	||	|2|	|0|	|3
~~494|	|6378|	||	|2|	|0|	|3
~~495|	|6480|	||	|3|	|0|	|3
~~496|	|6583|	||	|2|	|0|	|3
~~497|	|7545|	||	|2|	|0|	|3
~~498|	|6597|	||	|2|	|0|	|3
~~499|	|6407|	||	|3|	|0|	|3
~~500|	|6607|	||	|3|	|0|	|3
~~501|	|6557|	||	|2|	|0|	|3
~~502|	|6642|	||	|2|	|0|	|3
~~503|	|6651|	||	|2|	|0|	|3
~~504|	|6699|	||	|3|	|0|	|3
~~505|	|6701|	||	|2|	|0|	|3
~~506|	|6727|	||	|3|	|0|	|3
~~507|	|6632|	||	|2|	|0|	|3
~~508|	|6705|	||	|2|	|0|	|3
~~509|	|3511|	||	|2|	|0|	|3
~~510|	|6742|	||	|2|	|0|	|3
~~511|	|6572|	||	|2|	|0|	|3
~~512|	|6518|	||	|2|	|0|	|3
~~513|	|6767|	||	|2|	|0|	|3
~~514|	|7661|	||	|2|	|0|	|3
~~515|	|6644|	||	|2|	|0|	|3
~~516|	|6568|	||	|2|	|0|	|3
~~517|	|6813|	||	|2|	|0|	|3
~~518|	|7579|	||	|2|	|0|	|3
~~519|	|6467|	||	|3|	|0|	|3
~~520|	|6803|	||	|2|	|0|	|3
~~521|	|6650|	||	|2|	|0|	|3
~~522|	|6492|	||	|2|	|0|	|2
~~523|	|6536|	||	|2|	|0|	|3
~~524|	|6504|	|\\utilprdedm001\EDM001PR104|	|2|	|0|	|3
~~525|	|6733|	||	|2|	|0|	|3
~~526|	|6584|	|\\utilprdedm001\EDM001PR066|	|2|	|0|	|3
~~527|	|6678|	||	|2|	|0|	|3
~~528|	|6571|	||	|2|	|0|	|3
~~529|	|6481|	||	|2|	|0|	|3
~~530|	|6621|	||	|2|	|0|	|3
~~531|	|6507|	||	|2|	|0|	|3
~~532|	|8259|	||	|2|	|0|	|3
~~533|	|6643|	||	|2|	|0|	|3
~~534|	|6659|	||	|2|	|0|	|3
~~535|	|6553|	|\\utilprdedm001\EDM001PR102|	|3|	|0|	|3
~~536|	|6726|	||	|2|	|0|	|3
~~537|	|6577|	||	|2|	|0|	|3
~~538|	|6668|	||	|2|	|0|	|3
~~539|	|6725|	||	|2|	|0|	|3
~~540|	|6619|	||	|3|	|0|	|3
~~541|	|6750|	||	|2|	|0|	|3
~~542|	|6622|	||	|2|	|0|	|3
~~543|	|6519|	||	|2|	|0|	|3
~~544|	|6548|	||	|2|	|0|	|3
~~545|	|6574|	||	|3|	|0|	|3
~~546|	|6554|	||	|2|	|0|	|3
~~547|	|6613|	||	|2|	|0|	|3
~~548|	|6667|	||	|2|	|0|	|3
~~549|	|6520|	||	|2|	|0|	|3
~~550|	|6437|	||	|2|	|0|	|3
~~551|	|6671|	||	|2|	|0|	|3
~~552|	|7706|	||	|2|	|0|	|3
~~553|	|4277|	||	|2|	|0|	|3
~~554|	|6730|	||	|2|	|0|	|3
~~555|	|6663|	||	|3|	|0|	|3
~~556|	|6636|	||	|2|	|0|	|3
~~557|	|7660|	||	|2|	|0|	|3
~~558|	|6934|	||	|2|	|0|	|3
~~559|	|6540|	||	|2|	|0|	|3
~~560|	|6641|	||	|2|	|0|	|3
~~561|	|7658|	||	|2|	|0|	|3
~~562|	|6431|	||	|2|	|0|	|3
~~563|	|6639|	||	|2|	|0|	|3
~~564|	|6611|	||	|2|	|0|	|3
~~565|	|6715|	||	|2|	|0|	|3
~~566|	|6799|	||	|2|	|0|	|3
~~567|	|6695|	||	|2|	|0|	|3
~~568|	|6586|	||	|2|	|0|	|3
~~569|	|6661|	||	|2|	|0|	|3
~~570|	|6585|	||	|2|	|0|	|3
~~571|	|6444|	||	|2|	|0|	|3
~~572|	|7657|	||	|2|	|0|	|3
~~573|	|6485|	||	|2|	|0|	|3
~~574|	|6529|	||	|2|	|0|	|3
~~575|	|6623|	||	|2|	|0|	|3
~~576|	|6801|	||	|2|	|0|	|3
~~577|	|7690|	||	|2|	|0|	|3
~~578|	|6462|	||	|2|	|0|	|3
~~579|	|6552|	||	|2|	|0|	|3
~~580|	|6654|	||	|2|	|0|	|3
~~581|	|7941|	||	|2|	|0|	|3
~~582|	|6459|	||	|2|	|0|	|3
~~583|	|6717|	||	|2|	|0|	|3
~~584|	|6984|	||	|2|	|0|	|3
~~585|	|6516|	||	|2|	|0|	|3
~~586|	|7939|	||	|2|	|0|	|3
~~587|	|2794|	||	|2|	|0|	|3
~~588|	|5654|	||	|2|	|0|	|3
~~589|	|6899|	||	|2|	|0|	|3
~~590|	|6627|	||	|2|	|0|	|3
~~591|	|7603|	||	|2|	|0|	|3
~~592|	|6722|	||	|3|	|0|	|3
~~593|	|6662|	||	|2|	|0|	|3
~~594|	|6707|	||	|2|	|0|	|3
~~595|	|6457|	||	|2|	|0|	|3
~~596|	|6578|	||	|3|	|0|	|3
~~597|	|7299|	||	|2|	|0|	|3
~~598|	|6608|	||	|2|	|0|	|3
~~599|	|6588|	||	|2|	|0|	|3
~~600|	|6468|	||	|2|	|0|	|3
~~601|	|6575|	||	|3|	|0|	|3
~~602|	|6417|	|\\utilprdedm001\EDM001PR066|	|3|	|0|	|3
~~603|	|6545|	||	|2|	|0|	|3
~~604|	|6680|	||	|3|	|1|	|3
~~605|	|6569|	||	|2|	|0|	|3
~~606|	|6447|	||	|2|	|0|	|3
~~607|	|6689|	||	|2|	|0|	|3
~~608|	|6676|	||	|2|	|0|	|3
~~609|	|6620|	||	|2|	|0|	|3
~~610|	|6655|	||	|2|	|0|	|3
~~611|	|6790|	||	|2|	|0|	|3
~~612|	|6452|	||	|3|	|0|	|3
~~613|	|6606|	|\\utilprdedm001\EDM001PR105|	|2|	|0|	|3
~~614|	|6628|	||	|2|	|0|	|3
~~615|	|6824|	||	|2|	|0|	|3
~~616|	|6625|	||	|2|	|0|	|3
~~617|	|6716|	||	|3|	|0|	|3
~~618|	|6784|	||	|2|	|0|	|3
~~619|	|6503|	||	|2|	|0|	|3
~~620|	|6610|	||	|2|	|0|	|3
~~621|	|6881|	||	|2|	|0|	|3
~~622|	|6384|	||	|2|	|0|	|3
~~623|	|6685|	||	|2|	|0|	|3
~~624|	|6581|	||	|2|	|0|	|3
~~625|	|6774|	||	|2|	|0|	|3
~~626|	|6558|	||	|2|	|0|	|3
~~627|	|6573|	||	|2|	|0|	|3
~~628|	|6460|	||	|2|	|0|	|3
~~629|	|6461|	||	|2|	|0|	|3
~~630|	|6843|	||	|2|	|0|	|3
~~631|	|6660|	||	|2|	|0|	|3
~~632|	|6509|	||	|2|	|0|	|3
~~633|	|7378|	||	|2|	|0|	|3
~~634|	|6442|	||	|2|	|0|	|3
~~635|	|6766|	||	|2|	|0|	|3
~~636|	|6791|	||	|2|	|0|	|3
~~637|	|6487|	||	|2|	|0|	|3
~~638|	|6579|	||	|2|	|0|	|3
~~639|	|6756|	||	|2|	|0|	|3
~~640|	|6448|	||	|2|	|0|	|3
~~641|	|6646|	||	|2|	|0|	|3
~~642|	|6681|	||	|2|	|0|	|3
~~643|	|6565|	||	|2|	|0|	|3
~~644|	|7578|	||	|2|	|0|	|3
~~645|	|6764|	||	|3|	|0|	|3
~~646|	|6763|	||	|3|	|0|	|3
~~647|	|6752|	||	|2|	|0|	|3
~~648|	|6652|	||	|3|	|0|	|3
~~649|	|7730|	||	|2|	|0|	|3
~~650|	|6673|	||	|3|	|0|	|3
~~651|	|7659|	||	|2|	|0|	|3
~~652|	|6526|	||	|2|	|0|	|3
~~653|	|6511|	||	|2|	|0|	|3
~~654|	|6983|	||	|2|	|0|	|3
~~655|	|6612|	||	|2|	|0|	|3
~~656|	|7719|	||	|2|	|0|	|3
~~657|	|6618|	||	|3|	|0|	|3
~~658|	|6421|	||	|2|	|0|	|3
~~659|	|6629|	||	|2|	|0|	|3
~~660|	|7501|	|\\utilprdmtl001\MTL001PR072|	|2|	|0|	|3
~~661|	|8173|	||	|1|	|1|	|3
~~662|	|6525|	||	|2|	|1|	|3
~~663|	|7741|	||	|1|	|1|	|3
~~664|	|7441|	||	|2|	|1|	|3
~~665|	|7453|	||	|2|	|1|	|3
~~666|	|7360|	|\\utilprdmtl001\MTL001PR072|	|2|	|0|	|3
~~667|	|7196|	||	|2|	|0|	|3
~~668|	|6042|	||	|1|	|1|	|3
~~669|	|8480|	|\\utilprdmtl001\MTL001PR083|	|2|	|1|	|3
~~670|	|7469|	|\\utilprdmtl001\MTL001PR155|	|2|	|0|	|3
~~671|	|7410|	||	|2|	|0|	|3
~~672|	|7926|	||	|1|	|1|	|3
~~673|	|8134|	||	|1|	|1|	|3
~~674|	|8215|	||	|1|	|1|	|3
~~675|	|8239|	||	|1|	|1|	|3
~~676|	|6244|	||	|1|	|1|	|3
~~677|	|8234|	||	|1|	|1|	|3
~~678|	|8000|	||	|1|	|1|	|3
~~679|	|6998|	||	|1|	|1|	|3
~~680|	|8088|	||	|1|	|1|	|3
~~681|	|7938|	||	|1|	|1|	|3
~~682|	|6959|	||	|1|	|1|	|3
~~683|	|5583|	||	|1|	|1|	|3
~~684|	|2461|	|\\prtprdden001\DEN001PR069|	|1|	|1|	|3
~~685|	|8032|	||	|1|	|1|	|3
~~686|	|8718|	||	|1|	|1|	|3
~~687|	|7735|	||	|1|	|1|	|3
~~688|	|7297|	||	|2|	|1|	|3
~~689|	|4430|	||	|1|	|1|	|3
~~690|	|5945|	||	|1|	|1|	|3
~~691|	|8521|	||	|2|	|1|	|3
~~692|	|7394|	||	|2|	|1|	|3
~~693|	|8554|	|\\PRTPRDDEN001\DEN001PR013|	|1|	|1|	|3
~~694|	|7358|	|\\utilprdmtl001\MTL001PR063|	|2|	|1|	|3
~~695|	|7585|	|\\utilprdmtl001\MTL001PR063|	|2|	|1|	|3
~~696|	|7541|	||	|2|	|1|	|3
~~697|	|7651|	|\\utilprdmtl001\MTL001PR059|	|2|	|0|	|3
~~698|	|7258|	||	|2|	|1|	|3
~~699|	|7059|	|\\utilprdmtl001\MTL001PR123|	|2|	|1|	|3
~~700|	|7955|	|\\UTILPRDMIS001\MIS001PR089|	|1|	|1|	|3
~~701|	|7800|	|\\utilprdmis001\MIS001PR134|	|1|	|1|	|3
~~702|	|257|	||	|1|	|1|	|3
~~703|	|7096|	|\\utilprdmtl001\MTL001PR100|	|2|	|1|	|3
~~704|	|7095|	||	|2|	|1|	|3
~~705|	|8133|	||	|1|	|1|	|3
~~706|	|7067|	||	|2|	|0|	|3
~~707|	|8837|	||	|1|	|1|	|3
~~708|	|2295|	|\\prtprdden001\DEN001PR009|	|1|	|1|	|3
~~709|	|6483|	||	|3|	|1|	|3
~~710|	|8984|	||	|2|	|1|	|3
~~711|	|6955|	|\\prtprdden001\DEN001PR070|	|1|	|1|	|3
~~712|	|7191|	|\\utilprdmtl001\MTL001PR129|	|2|	|1|	|3
~~713|	|7398|	||	|2|	|1|	|3
~~
