~~2838643|	|1230983|	|Liquid Drained(1)|	|YES|	|6|	|2|	||	|10409|	|0
~~2838644|	|1230983|	|HDN Compressor|	|off|	|7|	|2|	||	|10410|	|0
~~2838645|	|1230983|	|Safety Devices Status(2)|	|OK|	|8|	|2|	||	|10411|	|0
~~2838646|	|1230983|	|Crankcase Oil Added(2)|	|OK|	|9|	|2|	||	|10412|	|0
~~2838647|	|1230983|	|Watchman Oil Added(2)|	|NO|	|10|	|2|	||	|10413|	|0
~~2838648|	|1230983|	|Coolant Color(2)|	|OK|	|11|	|2|	||	|10414|	|0
~~2838649|	|1230983|	|Coolant Added(2)|	|NO|	|12|	|2|	||	|10415|	|0
~~2838650|	|1230983|	|Liquid Drained(2)|	|NO|	|13|	|2|	||	|10416|	|0
~~2838651|	|1230983|	|Hydrobon Compressor|	|07-C-1A|	|14|	|2|	||	|10417|	|0
~~2838652|	|1230983|	|Safety Device Status(3)|	|OK|	|15|	|2|	||	|10418|	|0
~~2838653|	|1230983|	|Crankcase Oil Added(3)|	|OK|	|16|	|2|	||	|10419|	|0
~~2838654|	|1230983|	|Coolant Color(3)|	|OK|	|17|	|2|	||	|10420|	|0
~~2838655|	|1230983|	|Coolant Added(3)|	|OK|	|18|	|2|	||	|10421|	|0
~~2838656|	|1230983|	|Liquid Drained(3)|	|NO|	|19|	|2|	||	|10422|	|0
~~2838657|	|1230983|	|C-100 Mode of Operation|	|ON|	|21|	|2|	||	|10336|	|0
~~2838658|	|1230983|	|Safety Devices Status|	|OK|	|22|	|2|	||	|10337|	|0
~~2838659|	|1230983|	|Governor Oil Added|	|OK|	|23|	|2|	||	|10338|	|0
~~2838660|	|1230983|	|Bearing Temperature|	|OK|	|24|	|2|	||	|10339|	|0
~~2838661|	|1230983|	|Bearing Oil Level|	|OK|	|25|	|2|	||	|10340|	|0
~~2838662|	|1230983|	|Trip Linkage Condition|	|YES|	|26|	|2|	||	|10341|	|0
~~2838663|	|1230983|	|P-115 Mode of Operation|	|ON|	|27|	|2|	||	|10342|	|0
~~2838664|	|1230983|	|Safety Device Status(1)|	|OK|	|28|	|2|	||	|10343|	|0
~~2838665|	|1230983|	|Governor Oil Added(1)|	|OK|	|29|	|2|	||	|10344|	|0
~~2838666|	|1230983|	|Bearing Temperature(1)|	|OK|	|30|	|2|	||	|10345|	|0
~~2838667|	|1230983|	|Bearing Oil Level(1)|	|OK|	|31|	|2|	||	|10346|	|0
~~2838668|	|1230983|	|Trip Linkage Condition(1)|	|YES|	|32|	|2|	||	|10347|	|0
~~2838669|	|1230983|	|PC-2 Mode of Operation|	|ON|	|34|	|2|	||	|10349|	|0
~~2838670|	|1230983|	|Safety device Status(2)|	|OK|	|35|	|2|	||	|10350|	|0
~~2838671|	|1230983|	|Governor Oil Added(2)|	|OK|	|36|	|2|	||	|10351|	|0
~~2838672|	|1230983|	|Bearing Temperature(2)|	|OK|	|37|	|2|	||	|10352|	|0
~~2838673|	|1230983|	|Bearing Oil Level(2)|	|OK|	|38|	|2|	||	|10353|	|0
~~2838674|	|1230983|	|Trip Linkage Condition(2)|	|YES|	|39|	|2|	||	|10354|	|0
~~2838675|	|1230983|	|P-10B Mode of Operation|	|Standby|	|40|	|2|	||	|10355|	|0
~~2838676|	|1230983|	|Safety Devices Status(3)|	|OK|	|41|	|2|	||	|10356|	|0
~~2838677|	|1230983|	|Governor Oil Added(3)|	|OK|	|42|	|2|	||	|10357|	|0
~~2838678|	|1230983|	|Bearing Temperature(3)|	|OK|	|43|	|2|	||	|10358|	|0
~~2838679|	|1230983|	|Bearing Oil Level(3)|	|OK|	|44|	|2|	||	|10359|	|0
~~2838680|	|1230983|	|P-11B Mode of Operation|	|Standby|	|46|	|2|	||	|10361|	|0
~~2838681|	|1230983|	|Safety Device Status(4)|	|OK|	|47|	|2|	||	|10362|	|0
~~2838682|	|1230983|	|Governor Oil Added(4)|	|OK|	|48|	|2|	||	|10363|	|0
~~2838683|	|1230983|	|Bearing temperature(4)|	|OK|	|49|	|2|	||	|10364|	|0
~~2838684|	|1230983|	|Bearing Oil Level(4)|	|OK|	|50|	|2|	||	|10365|	|0
~~2838685|	|1230983|	|Trip Linkage(4)|	|YES|	|51|	|2|	||	|10366|	|0
~~2838686|	|1230983|	|P-14B Mode of Operation|	|Standby|	|52|	|2|	||	|10367|	|0
~~2838687|	|1230983|	|Safety Device Status(5)|	|OK|	|53|	|2|	||	|10368|	|0
~~2838688|	|1230983|	|Governor Oil Added(5)|	|OK|	|54|	|2|	||	|10369|	|0
~~2838689|	|1230983|	|Bearing Temperature(5)|	|OK|	|55|	|2|	||	|10370|	|0
~~2838690|	|1230983|	|Bearing Oil Level(5)|	|OK|	|56|	|2|	||	|10371|	|0
~~2838691|	|1230983|	|P-15A Mode of Operation|	|ON|	|58|	|2|	||	|10373|	|0
~~2838692|	|1230983|	|Safety Device Status(6)|	|OK|	|59|	|2|	||	|10374|	|0
~~2838693|	|1230983|	|Governor Oil Added(6)|	|OK|	|60|	|2|	||	|10375|	|0
~~2838694|	|1230983|	|Bearing Temperature(6)|	|OK|	|61|	|2|	||	|10376|	|0
~~2838695|	|1230983|	|Bearing Oil Level(6)|	|OK|	|62|	|2|	||	|10377|	|0
~~2838696|	|1230983|	|Trip Linkage Condition(6)|	|YES|	|63|	|2|	||	|10378|	|0
~~2838697|	|1230983|	|P-16A Mode of Operation|	|ON|	|64|	|2|	||	|10379|	|0
~~2838698|	|1230983|	|Safety Device Status(7)|	|OK|	|65|	|2|	||	|10380|	|0
~~2838699|	|1230983|	|Governor Oil Added(7)|	|OK|	|66|	|2|	||	|10381|	|0
~~2838700|	|1230983|	|Bearing Temperature(7)|	|OK|	|67|	|2|	||	|10382|	|0
~~2838701|	|1230983|	|Bearing Oil Level(7)|	|OK|	|68|	|2|	||	|10383|	|0
~~2838702|	|1230983|	|Trip Linkage Condition(7)|	|YES|	|69|	|2|	||	|10384|	|0
~~2838703|	|1230983|	|P-4B Mode of Operation|	|Standby|	|70|	|2|	||	|10385|	|0
~~2838704|	|1230983|	|Safety Device Status(8)|	|OK|	|71|	|2|	||	|10386|	|0
~~2838705|	|1230983|	|Governor Oil Added(8)|	|OK|	|72|	|2|	||	|10387|	|0
~~2838706|	|1230983|	|Bearing Temperature(8)|	|OK|	|73|	|2|	||	|10388|	|0
~~2838707|	|1230983|	|Bearing Oil Level(8)|	|OK|	|74|	|2|	||	|10389|	|0
~~2838708|	|1230983|	|Trip Linkage Condition(8)|	|YES|	|75|	|2|	||	|10390|	|0
~~2838709|	|1230983|	|P-5B Mode of Operation|	|Standby|	|76|	|2|	||	|10391|	|0
~~2838710|	|1230983|	|Safety Device Status(9)|	|OK|	|77|	|2|	||	|10392|	|0
~~2838711|	|1230983|	|Governor Oil Added(9)|	|OK|	|78|	|2|	||	|10393|	|0
~~2838712|	|1230983|	|Bearing temperature(9)|	|OK|	|79|	|2|	||	|10394|	|0
~~2838713|	|1230983|	|Bearing Oil Level(9)|	|OK|	|80|	|2|	||	|10395|	|0
~~2838714|	|1230983|	|Trip Linkage Condition(9)|	|YES|	|81|	|2|	||	|10396|	|0
~~2838715|	|1230983|	|B-9B Mode of Operation|	|Standby|	|82|	|2|	||	|10397|	|0
~~2838716|	|1230983|	|Safety Device Status(10)|	|OK|	|83|	|2|	||	|10398|	|0
~~2838717|	|1230983|	|Governor Oil Added(10)|	|OK|	|84|	|2|	||	|10399|	|0
~~2838718|	|1230983|	|Bearing Temperature(10)|	|OK|	|85|	|2|	||	|10400|	|0
~~2838719|	|1230983|	|Bearing Oil Level(10)|	|OK|	|86|	|2|	||	|10401|	|0
~~2838720|	|1230983|	|Trip Linkage Condition(10)|	|YES|	|87|	|2|	||	|10402|	|0
~~2839302|	|1230970|	|Unit Charge 52FI5, MBPD|	||	|0|	|1|	|20.700000|	|14716|	|0
~~2839303|	|1230970|	|Recycle H2 52FC15, MMSCFD|	||	|1|	|1|	|189.600000|	|14717|	|0
~~2839304|	|1230970|	|52FC6.OP, %|	||	|2|	|1|	|55.100000|	|14718|	|0
~~2839305|	|1230970|	|52FC7.OP, %|	||	|3|	|1|	|55.000000|	|14719|	|0
~~2839306|	|1230970|	|LHSV 52YNI200|	||	|4|	|1|	|.970000|	|14720|	|0
~~2839307|	|1230970|	|H2 purity 52AI2, %|	||	|5|	|1|	|98.000000|	|14721|	|0
~~2839308|	|1230970|	|H2 to HRU 52FV17.OP, %|	||	|6|	|1|	|46.700000|	|14722|	|0
~~2839309|	|1230970|	|52FV16 Mode|	|CAS|	|7|	|0|	||	|14723|	|0
~~2839310|	|1230970|	|52PC13.SP|	||	|8|	|1|	|2535.000000|	|14724|	|0
~~2839311|	|1230970|	|52FI28, MMSCFD|	||	|9|	|1|	|32.600000|	|14725|	|0
~~2839312|	|1230970|	|52PDI4A, psi|	||	|10|	|1|	|225.700000|	|14726|	|0
~~2839313|	|1230970|	|52SC1, RPM|	||	|11|	|1|	|10.500000|	|14727|	|0
~~2839314|	|1230970|	|52PC35.SP, IN WC|	||	|12|	|1|	|9.100000|	|14728|	|0
~~2839315|	|1230970|	|52PC49.OP, %|	||	|13|	|1|	|105.000000|	|14729|	|0
~~2839316|	|1230970|	|52AC1 Excess O2, %|	||	|14|	|1|	|2.700000|	|14730|	|0
~~2839317|	|1230970|	|52AC4 Excess O2, %|	||	|15|	|1|	|2.900000|	|14731|	|0
~~2839318|	|1230970|	|52PI90A, psig|	||	|16|	|1|	|1.500000|	|14732|	|0
~~2839319|	|1230970|	|52PI97A, psig|	||	|17|	|1|	|.800000|	|14733|	|0
~~2839320|	|1230970|	|52PI98A, psig|	||	|18|	|1|	|.700000|	|14734|	|0
~~2839321|	|1230970|	|WABT RMPC Status, ON/OFF|	|ON|	|19|	|2|	||	|14735|	|0
~~2839322|	|1230970|	|52TC33.OP, < 65%|	||	|20|	|1|	|44.600000|	|14736|	|0
~~2839323|	|1230970|	|52FI8, MMSCFD|	||	|21|	|1|	|11.600000|	|14737|	|0
~~2839324|	|1230970|	|52TC40.OP, <65%|	||	|22|	|1|	|53.700000|	|14738|	|0
~~2839325|	|1230970|	|52FI9, MMSCFD|	||	|23|	|1|	|17.500000|	|14739|	|0
~~2839326|	|1230970|	|52TC47.OP, <65%|	||	|24|	|1|	|41.000000|	|14740|	|0
~~2839327|	|1230970|	|52FI10, MMSCFD|	||	|25|	|1|	|7.500000|	|14741|	|0
~~2839328|	|1230970|	|52TC57.OP, <65%|	||	|26|	|1|	|59.000000|	|14742|	|0
~~2839329|	|1230970|	|52FI11, MMSCFD|	||	|27|	|1|	|20.800000|	|14743|	|0
~~2839330|	|1230970|	|52FC140, USGPM|	||	|28|	|1|	|374.000000|	|14744|	|0
~~2839331|	|1230970|	|52FI82, BPD|	||	|29|	|1|	|1499.200000|	|14745|	|0
~~2839332|	|1230970|	|52FI129, BPD|	||	|30|	|1|	|1947.200000|	|14746|	|0
~~2839333|	|1230970|	|52PC70.OP, %|	||	|31|	|1|	|49.600000|	|14747|	|0
~~2839334|	|1230970|	|52TI106, øF|	||	|32|	|1|	|664.400000|	|14748|	|0
~~2839335|	|1230970|	|52TI107, øF|	||	|33|	|1|	|673.600000|	|14749|	|0
~~2839336|	|1230970|	|52TI108, øF|	||	|34|	|1|	|673.100000|	|14750|	|0
~~2839337|	|1230970|	|52TI109, øF|	||	|35|	|1|	|675.300000|	|14751|	|0
~~2839338|	|1230970|	|Frac RMPC Status, ON/OFF|	|ON|	|36|	|2|	||	|14752|	|0
~~2839339|	|1230970|	|Hvy Diesel 90% 52AI6 , øF|	||	|37|	|1|	|699.600000|	|14753|	|0
~~2839340|	|1230970|	|Lt Diesel 90% 52AI7 , øF|	||	|38|	|1|	|572.600000|	|14754|	|0
~~2839341|	|1230970|	|Frac O/H 90% 52AI8, %|	||	|39|	|1|	|270.700000|	|14755|	|0
~~2839342|	|1230970|	|Butane Prod C3 52AI9B , %|	||	|40|	|1|	|.620000|	|14756|	|0
~~2839343|	|1230970|	|Butane Prod C5+ 52AI9E, %|	||	|41|	|1|	|.660000|	|14757|	|0
~~2839344|	|1230970|	|Flares Married, YES/NO|	|YES|	|44|	|2|	||	|14760|	|0
~~2839345|	|1230970|	|Lab Result KFRACO 90%, øF|	||	|45|	|1|	|279.000000|	|14761|	|0
~~2839346|	|1230970|	|Lab Result KLTDIS 90%, øF|	||	|46|	|1|	|580.000000|	|14762|	|0
~~2839347|	|1230970|	|Lab Result KHVYDIS 90%, øF|	||	|47|	|1|	|697.000000|	|14763|	|0
~~2839348|	|1230707|	|Team #|	|3|	|0|	|2|	||	|16516|	|0
~~2839349|	|1230707|	|Shift Supervisor|	|Noel Atencio|	|1|	|2|	||	|16517|	|0
~~2839350|	|1230707|	|Master Engineer|	|Steve Haddock|	|2|	|2|	||	|16518|	|0
~~2839351|	|1230707|	|First Assistant Engineer|	|H. Patel|	|3|	|2|	||	|16519|	|0
~~2839352|	|1230707|	|First Engineer(2)|	|M. Mikhow|	|4|	|2|	||	|16520|	|0
~~2839353|	|1230707|	|2nd Assistant Engineer|	|A. Rana|	|5|	|2|	||	|16521|	|0
~~2839354|	|1230707|	|Assistant Engineer, Boiler House|	|K. Haddock|	|6|	|2|	||	|16522|	|0
~~2839355|	|1230707|	|On Vacation|	|Hurlbut|	|9|	|0|	||	|16525|	|0
~~2839356|	|1230707|	|Natural Gas M=|	||	|15|	|1|	|14.300000|	|16531|	|0
~~2839357|	|1230707|	|Bunker Consumption|	||	|16|	|1|	|3.300000|	|16532|	|0
~~2839358|	|1230707|	|Lean Amine in Grains|	||	|17|	|1|	|198.000000|	|16533|	|0
~~2839359|	|1230707|	|Amine Strength in %|	||	|18|	|1|	|15.400000|	|16534|	|0
~~2839360|	|1230707|	|PH is|	||	|19|	|1|	|10.500000|	|16535|	|0
~~2839361|	|1230707|	|Sulfur Production Tons(night shift only|	||	|20|	|1|	|6.000000|	|16536|	|0
~~2839362|	|1230707|	|Foul Condensate Charge in GPM|	||	|22|	|1|	|54.828000|	|16538|	|1
~~2839363|	|1230707|	|From tank 161|	||	|23|	|1|	|55.185000|	|16539|	|1
~~2839364|	|1230707|	|From Tank 83|	||	|24|	|1|	|-1.658000|	|16540|	|1
~~2839365|	|1230707|	|Sour Water Stripper Bottoms S2(ppb)|	||	|25|	|1|	|24.000000|	|16541|	|0
~~2839366|	|1230707|	|Sour Water Stripper Bottoms NH3(ppm)|	||	|26|	|1|	|.000000|	|16542|	|0
~~2839367|	|1230707|	|Sour Water Stripper Bottoms PH|	||	|27|	|1|	|8.400000|	|16543|	|0
~~2839368|	|1230707|	|North Stack|	|OK|	|28|	|2|	||	|16544|	|0
~~2839369|	|1230707|	|South Stack|	|OK|	|29|	|2|	||	|16545|	|0
~~2839370|	|1230707|	|SO2 POI Hourly Avg. UG/M3|	||	|30|	|1|	|24.376000|	|16546|	|1
~~2839371|	|1230707|	|SO2 POI Peak UG/M3|	||	|31|	|1|	|25.895000|	|16547|	|1
~~2839372|	|1230707|	|Steam Production in MPPH|	||	|32|	|1|	|283.992000|	|16548|	|1
~~2839373|	|1230707|	|Boiler Blowndown|	|YES|	|33|	|2|	||	|16549|	|0
~~2839374|	|1230707|	|Boiler Levels Checked|	|YES|	|34|	|2|	||	|16550|	|0
~~2839375|	|1230707|	|#9 Burners Cleaned|	|YES|	|35|	|2|	||	|16551|	|0
~~2839376|	|1230707|	|#13 Burners Cleaned|	|NO|	|36|	|2|	||	|16552|	|0
~~2839377|	|1230707|	|Soot Blowing Done|	|#9 Boiler|	|37|	|2|	||	|16553|	|0
~~2839378|	|1230707|	|Drained to API|	|Sour gas / Fuel gas|	|40|	|0|	||	|16556|	|0
~~2839379|	|1230707|	|Diesel Air Compressor Run|	|YES|	|41|	|0|	||	|16557|	|0
~~2839380|	|1230707|	|Rounds Made|	|White Oils & Phoenix Units|	|43|	|2|	||	|16559|	|0
~~2839381|	|1230707|	|N2 Plant Rounds|	|YES|	|44|	|2|	||	|16560|	|0
~~2839382|	|1230707|	|#1 Trap Condition|	|Skimming|	|46|	|0|	||	|16562|	|0
~~2839383|	|1230707|	|O/H Condenser Pressure|	||	|47|	|1|	|36.000000|	|16563|	|0
~~2839384|	|1230707|	|Chlorine Reading WPH|	||	|48|	|1|	|.200000|	|16564|	|0
~~2839385|	|1230707|	|#1 Trap|	||	|49|	|1|	|.000000|	|16565|	|0
~~2839386|	|1230707|	|#3 Trap|	||	|50|	|1|	|.000000|	|16566|	|0
~~2839387|	|1230707|	|Tank 752 Level in feet|	||	|51|	|1|	|2.930000|	|16567|	|1
~~2839388|	|1230707|	|752Tk to 4 Trap GPM|	||	|52|	|1|	|6.588000|	|16568|	|1
~~2839389|	|1230707|	|A Basin to 4 Trap GPM|	||	|53|	|1|	|261.436000|	|16569|	|1
~~2839390|	|1230707|	|Fire Diesel Pumps|	|east and west on auto|	|54|	|2|	||	|16570|	|0
~~2839516|	|1230906|	|Lead Tech- White Oils|	|Mike Joyce|	|0|	|2|	||	|17894|	|0
~~2839517|	|1230906|	|Shift Super|	|Noel Atencio|	|1|	|2|	||	|17895|	|0
~~2839518|	|1230906|	|HTU Compressor Tech|	|Mike Gillham|	|2|	|2|	||	|17896|	|0
~~2839519|	|1230906|	|Dewax/ H2 Compressor Tech|	|Wan Li|	|3|	|2|	||	|17897|	|0
~~2839520|	|1230906|	|Plant Tech|	|Andrew|	|4|	|2|	||	|17898|	|0
~~2839521|	|1230906|	|Power Engineer|	|Shahab Muhamad|	|5|	|2|	||	|17899|	|0
~~2839522|	|1230906|	|TC-301 Mode|	|On|	|7|	|2|	||	|17901|	|0
~~2839523|	|1230906|	|Shutdown Bypass|	|Off|	|8|	|2|	||	|17902|	|0
~~2839524|	|1230906|	|Governor Oil Added|	|No|	|9|	|2|	||	|17903|	|0
~~2839525|	|1230906|	|Bearing Temperature|	|Ok|	|10|	|2|	||	|17904|	|0
~~2839526|	|1230906|	|TP-308A Mode|	|Out of Service|	|11|	|2|	||	|17905|	|0
~~2839527|	|1230906|	|TP-332 Mode|	|On|	|16|	|2|	||	|17910|	|0
~~2839528|	|1230906|	|Governor Oil Added(2)|	|No|	|17|	|2|	||	|17911|	|0
~~2839529|	|1230906|	|Bearing Temperature(2)|	|Ok|	|18|	|2|	||	|17912|	|0
~~2839530|	|1230906|	|Bearing Oil Level(2)|	|Ok|	|19|	|2|	||	|17913|	|0
~~2839531|	|1230906|	|Bearing Temperature(3)|	|Ok|	|20|	|2|	||	|17914|	|0
~~2839532|	|1230906|	|Bearing Oil Level(3)|	|Ok|	|21|	|2|	||	|17915|	|0
~~2839533|	|1230906|	|Trip Linkage Condition(3)|	|Ok|	|22|	|2|	||	|17916|	|0
~~2839534|	|1230906|	|TP-337A Mode|	|Standby|	|23|	|2|	||	|17917|	|0
~~2839535|	|1230906|	|Governor Oil Added(4)|	|No|	|24|	|2|	||	|17918|	|0
~~2839536|	|1230906|	|Bearing Temperature(4)|	|Ok|	|25|	|2|	||	|17919|	|0
~~2839537|	|1230906|	|Bearing Oil Level(4)|	|Ok|	|26|	|2|	||	|17920|	|0
~~2839538|	|1230906|	|Trip Linkage Condition(4)|	|Ok|	|27|	|2|	||	|17921|	|0
~~2839539|	|1230906|	|TP-368 Mode|	|On|	|28|	|2|	||	|17922|	|0
~~2839540|	|1230906|	|Governor Oil Added(5)|	|No|	|29|	|2|	||	|17923|	|0
~~2839541|	|1230906|	|Bearing Temperature(5)|	|Ok|	|30|	|2|	||	|17924|	|0
~~2839542|	|1230906|	|Bearing Oil Level(5)|	|Ok|	|31|	|2|	||	|17925|	|0
~~2839543|	|1230906|	|Trip Linkage Condition(5)|	|Ok|	|32|	|2|	||	|17926|	|0
~~2839544|	|1230906|	|C-501A Mode|	|Standby|	|34|	|2|	||	|17928|	|0
~~2839545|	|1230906|	|Shutdown Bypass(1)|	|Off|	|35|	|2|	||	|17929|	|0
~~2839546|	|1230906|	|Crankcase Oil Added|	|No|	|36|	|2|	||	|17930|	|0
~~2839547|	|1230906|	|Watchman Oil Added|	|No|	|37|	|2|	||	|17931|	|0
~~2839548|	|1230906|	|Water Flow & Temperature|	|Normal|	|38|	|2|	||	|17932|	|0
~~2839549|	|1230906|	|Unusual Amount of Liquid Drained|	|No|	|39|	|2|	||	|17933|	|0
~~2839550|	|1230906|	|Gearbox Oil Added|	|No|	|40|	|2|	||	|17934|	|0
~~2839551|	|1230906|	|C-501B Mode|	|On|	|41|	|2|	||	|17935|	|0
~~2839552|	|1230906|	|Shutdown Bypass(2)|	|Off|	|42|	|2|	||	|17936|	|0
~~2839553|	|1230906|	|Crankcase Oil Added(1)|	|No|	|43|	|2|	||	|17937|	|0
~~2839554|	|1230906|	|Watchman Oil Addded(1)|	|Yes|	|44|	|2|	||	|17938|	|0
~~2839555|	|1230906|	|Water Flow & Temperature(1)|	|Normal|	|45|	|2|	||	|17939|	|0
~~2839556|	|1230906|	|Unusual Amount of Liquid Drained(1)|	|No|	|46|	|2|	||	|17940|	|0
~~2839557|	|1230906|	|C-561 Mode|	|On|	|47|	|2|	||	|17941|	|0
~~2839558|	|1230906|	|Shutdown Bypass(4)|	|Off|	|48|	|2|	||	|17942|	|0
~~2839559|	|1230906|	|Crankcase Oil Added(2)|	|No|	|49|	|2|	||	|17943|	|0
~~2839560|	|1230906|	|Watchman Oil Added(3)|	|Yes|	|50|	|2|	||	|17944|	|0
~~2839561|	|1230906|	|Water Flow & Temperature(3)|	|Normal|	|51|	|2|	||	|17945|	|0
~~2839562|	|1230906|	|Unusual Amount of Liquid Drained(3)|	|No|	|52|	|2|	||	|17946|	|0
~~2839563|	|1230906|	|TC-501A Driver Mode|	|On|	|54|	|2|	||	|17948|	|0
~~2839564|	|1230906|	|Governor Oil Added(6)|	|No|	|55|	|2|	||	|17949|	|0
~~2839565|	|1230906|	|Bearing Temperature(6)|	|Ok|	|56|	|2|	||	|17950|	|0
~~2839566|	|1230906|	|Bearing Oil Level(6)|	|Ok|	|57|	|2|	||	|17951|	|0
~~2839567|	|1230906|	|Trip Linkage Condition(6)|	|Ok|	|58|	|2|	||	|17952|	|0
~~2839568|	|1230906|	|TB-501 ID Fan Mode|	|On|	|59|	|2|	||	|17953|	|0
~~2839569|	|1230906|	|Governor Oil Added(7)|	|No|	|60|	|2|	||	|17954|	|0
~~2839570|	|1230906|	|Bearing Temperature(7)|	|Ok|	|61|	|2|	||	|17955|	|0
~~2839571|	|1230906|	|Bearing Oil Level(7)|	|Ok|	|62|	|2|	||	|17956|	|0
~~2839572|	|1230906|	|Trip Linkage Condition(7)|	|Ok|	|63|	|2|	||	|17957|	|0
~~2839573|	|1230906|	|TP-503A Mode|	|Standby|	|64|	|2|	||	|17958|	|0
~~2839574|	|1230906|	|Governor Oil Added(8)|	|No|	|65|	|2|	||	|17959|	|0
~~2839575|	|1230906|	|Bearing Temperature(8)|	|Ok|	|66|	|2|	||	|17960|	|0
~~2839576|	|1230906|	|Bearing Oil Level(8)|	|Ok|	|67|	|2|	||	|17961|	|0
~~2839577|	|1230906|	|Trip Linkage Condition(8)|	|Ok|	|68|	|2|	||	|17962|	|0
~~2839578|	|1230906|	|TP-504A Mode|	|Out of Service|	|69|	|2|	||	|17963|	|0
~~2839579|	|1230906|	|TP-505A Mode|	|Standby|	|74|	|2|	||	|17968|	|0
~~2839580|	|1230906|	|Quench Steam|	|Ok|	|75|	|2|	||	|17969|	|0
~~2839581|	|1230906|	|P-505A Seal Flush|	|Ok|	|76|	|2|	||	|17970|	|0
~~2839582|	|1230906|	|Governor Oil Added(10)|	|No|	|77|	|2|	||	|17971|	|0
~~2839583|	|1230906|	|Bearing Temperature(10)|	|Ok|	|78|	|2|	||	|17972|	|0
~~2839584|	|1230906|	|Bearing Oil Level(10)|	|Ok|	|79|	|2|	||	|17973|	|0
~~2839585|	|1230906|	|Trip Linkage Condition(10)|	|Ok|	|80|	|2|	||	|17974|	|0
~~2839586|	|1230906|	|TP-506A Mode|	|Standby|	|81|	|2|	||	|17975|	|0
~~2839587|	|1230906|	|Governor Oil Added(11)|	|No|	|82|	|2|	||	|17976|	|0
~~2839588|	|1230906|	|Bearing Temperature(11)|	|Ok|	|83|	|2|	||	|17977|	|0
~~2839589|	|1230906|	|Bearing Oil Level(11)|	|Ok|	|84|	|2|	||	|17978|	|0
~~2839590|	|1230906|	|Trip Linkage Condition(11)|	|Ok|	|85|	|2|	||	|17979|	|0
~~2839591|	|1230906|	|Manual Blowdown Used|	|Yes|	|89|	|2|	||	|17983|	|0
~~2839592|	|1230906|	|D-501 Steam Drum Level|	||	|91|	|1|	|29.940000|	|17985|	|1
~~2839593|	|1230906|	|Manual Blowdown Used(1)|	|Yes|	|93|	|2|	||	|17987|	|0
~~2839594|	|1231034|	|Lead Tech|	|Mike Joyce|	|0|	|2|	||	|17991|	|0
~~2839595|	|1231034|	|HTU Compressor Operator|	|Mike Gillham|	|1|	|2|	||	|17992|	|0
~~2839596|	|1231034|	|Dewax/ H2- Tech 4|	|Wan Li|	|2|	|2|	||	|17993|	|0
~~2839597|	|1231034|	|Plant Tech|	|Andrew|	|3|	|2|	||	|17994|	|0
~~2839598|	|1231034|	|Power Engineer|	|Shahab Muhamad|	|4|	|2|	||	|17995|	|0
~~2839599|	|1231034|	|Shift Super|	|Noel Atencio|	|5|	|2|	||	|17996|	|0
~~2839600|	|1231034|	|TP-201A|	|On|	|6|	|2|	||	|17997|	|0
~~2839601|	|1231034|	|TP-201A Governor Oil Added|	|No|	|7|	|2|	||	|17998|	|0
~~2839602|	|1231034|	|TP-201A Bearing Temperature|	|Ok|	|8|	|2|	||	|17999|	|0
~~2839603|	|1231034|	|TP-201A Bearing Oil Level|	|Ok|	|9|	|2|	||	|18000|	|0
~~2839604|	|1231034|	|TP-201A Trip Linkage Condition|	|Ok|	|10|	|2|	||	|18001|	|0
~~2839605|	|1231034|	|TP-204A Reflux to T-201|	|Standby|	|11|	|2|	||	|18002|	|0
~~2839606|	|1231034|	|Governor Oil Added(2)|	|No|	|12|	|2|	||	|18003|	|0
~~2839607|	|1231034|	|Bearing Temperature(2)|	|Ok|	|13|	|2|	||	|18004|	|0
~~2839608|	|1231034|	|Bearing Oil Level(2)|	|Ok|	|14|	|2|	||	|18005|	|0
~~2839609|	|1231034|	|Trip Linkage Condition(2)|	|Ok|	|15|	|2|	||	|18006|	|0
~~2839610|	|1231034|	|TP-205A HSRN Product|	|Standby|	|16|	|2|	||	|18007|	|0
~~2839611|	|1231034|	|Governor Oil Added(3)|	|No|	|17|	|2|	||	|18008|	|0
~~2839612|	|1231034|	|Bearing Temperature(3)|	|Ok|	|18|	|2|	||	|18009|	|0
~~2839613|	|1231034|	|Bearing Oil Level(3)|	|Ok|	|19|	|2|	||	|18010|	|0
~~2839614|	|1231034|	|Trip Linkage Condition(3)|	|Ok|	|20|	|2|	||	|18011|	|0
~~2839615|	|1231034|	|TP-206A LSRD Product|	|Out of Service|	|21|	|2|	||	|18012|	|0
~~2839616|	|1231034|	|TP-207A HSRD Product|	|On|	|26|	|2|	||	|18017|	|0
~~2839617|	|1231034|	|Governor Oil Added(5)|	|No|	|27|	|2|	||	|18018|	|0
~~2839618|	|1231034|	|Bearing Temperature(5)|	|Ok|	|28|	|2|	||	|18019|	|0
~~2839619|	|1231034|	|Bearing Oil Level(5)|	|Ok|	|29|	|2|	||	|18020|	|0
~~2839620|	|1231034|	|Trip Linkage Condition(5)|	|Ok|	|30|	|2|	||	|18021|	|0
~~2839621|	|1231034|	|TP-208A T-201 Bottoms|	|On|	|31|	|2|	||	|18022|	|0
~~2839622|	|1231034|	|Governor Oil Added(6)|	|No|	|32|	|2|	||	|18023|	|0
~~2839623|	|1231034|	|Bearing Temperature(6)|	|Ok|	|33|	|2|	||	|18024|	|0
